make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp
dodge,caliber,2010,unleaded,172.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,wagon,29,23,1851,20555
dodge,caliber,2010,unleaded,158.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,wagon,31,23,1851,16880
dodge,caliber,2010,unleaded,158.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,wagon,27,23,1851,19995
dodge,caliber,2010,unleaded,158.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,wagon,27,23,1851,18060
dodge,caliber,2010,unleaded,158.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,wagon,31,23,1851,16975
dodge,caliber,2010,unleaded,158.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,wagon,31,23,1851,17995
dodge,caliber,2010,unleaded,172.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,wagon,29,23,1851,19995
dodge,caliber,2011,unleaded,158.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,wagon,27,23,1851,18620
dodge,caliber,2011,unleaded,158.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,wagon,27,23,1851,20585
dodge,caliber,2011,unleaded,158.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,wagon,32,24,1851,17380
dodge,caliber,2011,unleaded,172.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,wagon,29,23,1851,20585
dodge,caliber,2011,unleaded,158.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,wagon,32,24,1851,18585
dodge,caliber,2012,unleaded,158.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,wagon,32,24,1851,18730
dodge,caliber,2012,unleaded,158.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,wagon,32,24,1851,17380
dodge,caliber,2012,unleaded,158.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,wagon,27,23,1851,18765
chevrolet,camaro,2015,unleaded,323.0,6.0,manual,rear_wheel_drive,2.0,performance,midsize,coupe,28,17,1385,29205
chevrolet,camaro,2015,unleaded,323.0,6.0,manual,rear_wheel_drive,2.0,performance,midsize,convertible,28,17,1385,31205
chevrolet,camaro,2015,unleaded,426.0,8.0,manual,rear_wheel_drive,2.0,high-performance,midsize,convertible,24,16,1385,42405
chevrolet,camaro,2015,unleaded,426.0,8.0,manual,rear_wheel_drive,2.0,high-performance,midsize,convertible,24,16,1385,39505
chevrolet,camaro,2015,unleaded,426.0,8.0,manual,rear_wheel_drive,2.0,high-performance,midsize,coupe,24,16,1385,33505
chevrolet,camaro,2015,unleaded,426.0,8.0,manual,rear_wheel_drive,2.0,high-performance,midsize,coupe,24,16,1385,37305
chevrolet,camaro,2015,unleaded,323.0,6.0,manual,rear_wheel_drive,2.0,performance,midsize,coupe,28,17,1385,26005
chevrolet,camaro,2015,unleaded,323.0,6.0,manual,rear_wheel_drive,2.0,performance,midsize,convertible,28,17,1385,35105
chevrolet,camaro,2015,unleaded,323.0,6.0,manual,rear_wheel_drive,2.0,crossover,midsize,coupe,28,17,1385,23705
chevrolet,camaro,2015,unleaded,323.0,6.0,automatic,rear_wheel_drive,2.0,crossover,midsize,coupe,30,19,1385,25145
chevrolet,camaro,2016,unleaded,455.0,8.0,manual,rear_wheel_drive,2.0,high-performance,midsize,convertible,25,16,1385,48300
chevrolet,camaro,2016,unleaded,275.0,4.0,manual,rear_wheel_drive,2.0,performance,midsize,convertible,30,21,1385,36800
chevrolet,camaro,2016,unleaded,455.0,8.0,manual,rear_wheel_drive,2.0,high-performance,midsize,coupe,25,16,1385,41300
chevrolet,camaro,2016,unleaded,275.0,4.0,manual,rear_wheel_drive,2.0,performance,midsize,convertible,30,21,1385,32700
chevrolet,camaro,2016,unleaded,275.0,4.0,manual,rear_wheel_drive,2.0,performance,midsize,coupe,30,21,1385,25700
chevrolet,camaro,2016,unleaded,275.0,4.0,manual,rear_wheel_drive,2.0,performance,midsize,coupe,30,21,1385,29800
chevrolet,camaro,2016,unleaded,455.0,8.0,manual,rear_wheel_drive,2.0,high-performance,midsize,convertible,25,16,1385,43300
chevrolet,camaro,2016,unleaded,455.0,8.0,manual,rear_wheel_drive,2.0,high-performance,midsize,coupe,25,16,1385,36300
chevrolet,camaro,2017,unleaded,455.0,8.0,manual,rear_wheel_drive,2.0,high-performance,midsize,convertible,25,16,1385,42905
chevrolet,camaro,2017,unleaded,455.0,8.0,manual,rear_wheel_drive,2.0,high-performance,midsize,convertible,25,16,1385,47905
chevrolet,camaro,2017,unleaded,275.0,4.0,manual,rear_wheel_drive,2.0,performance,midsize,convertible,30,20,1385,35605
chevrolet,camaro,2017,unleaded,275.0,4.0,automatic,rear_wheel_drive,2.0,performance,midsize,convertible,31,22,1385,32600
chevrolet,camaro,2017,unleaded,455.0,8.0,manual,rear_wheel_drive,2.0,high-performance,midsize,coupe,25,16,1385,41905
chevrolet,camaro,2017,unleaded,455.0,8.0,manual,rear_wheel_drive,2.0,high-performance,midsize,coupe,25,16,1385,36905
chevrolet,camaro,2017,unleaded,275.0,4.0,manual,rear_wheel_drive,2.0,performance,midsize,coupe,30,20,1385,30405
chevrolet,camaro,2017,unleaded,275.0,4.0,automatic,rear_wheel_drive,2.0,performance,midsize,coupe,31,22,1385,26600
chevrolet,camaro,2017,unleaded,275.0,4.0,manual,rear_wheel_drive,2.0,performance,midsize,coupe,30,20,1385,25905
chevrolet,camaro,2017,unleaded,275.0,4.0,manual,rear_wheel_drive,2.0,performance,midsize,convertible,30,20,1385,31905
toyota,camry_solara,2006,unleaded,157.0,4.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,30,20,2031,21855
toyota,camry_solara,2006,unleaded,225.0,6.0,automatic,front_wheel_drive,2.0,crossover,midsize,convertible,26,18,2031,26940
toyota,camry_solara,2006,unleaded,225.0,6.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,27,18,2031,23355
toyota,camry_solara,2006,unleaded,225.0,6.0,automatic,front_wheel_drive,2.0,crossover,midsize,convertible,26,18,2031,30210
toyota,camry_solara,2006,unleaded,157.0,4.0,manual,front_wheel_drive,2.0,crossover,midsize,coupe,30,21,2031,21025
toyota,camry_solara,2006,unleaded,225.0,6.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,27,18,2031,21860
toyota,camry_solara,2006,unleaded,157.0,4.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,30,20,2031,20360
toyota,camry_solara,2006,unleaded,157.0,4.0,manual,front_wheel_drive,2.0,crossover,midsize,coupe,30,21,2031,19530
toyota,camry_solara,2006,unleaded,225.0,6.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,27,18,2031,26405
toyota,camry_solara,2006,unleaded,157.0,4.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,30,20,2031,23405
toyota,camry_solara,2007,unleaded,155.0,4.0,manual,front_wheel_drive,2.0,crossover,midsize,coupe,31,21,2031,19930
toyota,camry_solara,2007,unleaded,210.0,6.0,automatic,front_wheel_drive,2.0,crossover,midsize,convertible,26,18,2031,29460
toyota,camry_solara,2007,unleaded,210.0,6.0,automatic,front_wheel_drive,2.0,crossover,midsize,convertible,26,18,2031,27190
toyota,camry_solara,2007,unleaded,155.0,4.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,31,22,2031,20760
toyota,camry_solara,2007,unleaded,155.0,4.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,31,22,2031,23030
toyota,camry_solara,2007,unleaded,210.0,6.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,27,18,2031,24530
toyota,camry_solara,2007,unleaded,155.0,4.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,31,22,2031,23905
toyota,camry_solara,2007,unleaded,210.0,6.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,27,18,2031,26905
toyota,camry_solara,2007,unleaded,210.0,6.0,automatic,front_wheel_drive,2.0,crossover,midsize,convertible,26,18,2031,30460
toyota,camry_solara,2007,unleaded,210.0,6.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,27,18,2031,22260
toyota,camry_solara,2007,unleaded,155.0,4.0,manual,front_wheel_drive,2.0,crossover,midsize,coupe,31,21,2031,22200
toyota,camry_solara,2008,unleaded,210.0,6.0,automatic,front_wheel_drive,2.0,crossover,midsize,convertible,26,18,2031,27440
toyota,camry_solara,2008,unleaded,155.0,4.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,31,22,2031,24155
toyota,camry_solara,2008,unleaded,155.0,4.0,manual,front_wheel_drive,2.0,crossover,midsize,coupe,31,21,2031,22450
toyota,camry_solara,2008,unleaded,210.0,6.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,27,18,2031,27155
toyota,camry_solara,2008,unleaded,210.0,6.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,27,18,2031,22510
toyota,camry_solara,2008,unleaded,210.0,6.0,automatic,front_wheel_drive,2.0,crossover,midsize,convertible,26,18,2031,30710
toyota,camry_solara,2008,unleaded,155.0,4.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,31,22,2031,21010
toyota,camry_solara,2008,unleaded,210.0,6.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,27,18,2031,24780
toyota,camry_solara,2008,unleaded,155.0,4.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,31,22,2031,23280
toyota,camry_solara,2008,unleaded,210.0,6.0,automatic,front_wheel_drive,2.0,crossover,midsize,convertible,26,18,2031,29710
toyota,camry_solara,2008,unleaded,155.0,4.0,manual,front_wheel_drive,2.0,crossover,midsize,coupe,31,21,2031,20180
toyota,camry,2015,unleaded,178.0,4.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,35,25,2031,26150
toyota,camry,2015,unleaded,178.0,4.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,35,25,2031,26150
toyota,camry,2015,unleaded,268.0,6.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,31,21,2031,31370
toyota,camry,2015,unleaded,268.0,6.0,automatic,front_wheel_drive,4.0,performance,midsize,sedan,31,21,2031,31370
toyota,camry,2015,unleaded,178.0,4.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,35,25,2031,22970
toyota,camry,2015,unleaded,178.0,4.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,35,25,2031,23840
toyota,camry,2016,unleaded,178.0,4.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,35,25,2031,26310
toyota,camry,2016,unleaded,178.0,4.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,35,25,2031,23840
toyota,camry,2016,unleaded,178.0,4.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,35,25,2031,26310
toyota,camry,2016,unleaded,178.0,4.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,35,25,2031,25715
toyota,camry,2016,unleaded,178.0,4.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,35,25,2031,23070
toyota,camry,2016,unleaded,268.0,6.0,automatic,front_wheel_drive,4.0,performance,midsize,sedan,31,21,2031,31370
toyota,camry,2016,unleaded,268.0,6.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,31,21,2031,31370
toyota,camry,2017,unleaded,178.0,4.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,33,24,2031,23070
toyota,camry,2017,unleaded,178.0,4.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,33,24,2031,23840
toyota,camry,2017,unleaded,178.0,4.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,33,24,2031,26310
toyota,camry,2017,unleaded,268.0,6.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,30,21,2031,31370
toyota,camry,2017,unleaded,268.0,6.0,automatic,front_wheel_drive,4.0,performance,midsize,sedan,30,21,2031,31370
toyota,camry,2017,unleaded,178.0,4.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,33,24,2031,26310
gmc,canyon,2012,unleaded,185.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,25,18,549,24685
gmc,canyon,2012,unleaded,185.0,4.0,automatic,four_wheel_drive,2.0,crossover,compact,regular_cab_pickup,23,17,549,22385
gmc,canyon,2012,unleaded,185.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,25,18,549,23040
gmc,canyon,2012,unleaded,242.0,5.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,21,16,549,31790
gmc,canyon,2012,unleaded,242.0,5.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,21,16,549,28610
gmc,canyon,2012,unleaded,185.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,25,18,549,20840
gmc,canyon,2012,unleaded,185.0,4.0,manual,rear_wheel_drive,2.0,crossover,compact,regular_cab_pickup,25,18,549,17490
gmc,canyon,2012,unleaded,242.0,5.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,23,17,549,29145
gmc,canyon,2012,unleaded,242.0,5.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,21,16,549,29125
gmc,canyon,2012,unleaded,185.0,4.0,automatic,rear_wheel_drive,2.0,crossover,compact,regular_cab_pickup,25,18,549,20455
gmc,canyon,2012,unleaded,185.0,4.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,23,17,549,24435
gmc,canyon,2012,unleaded,242.0,5.0,automatic,four_wheel_drive,2.0,crossover,compact,regular_cab_pickup,23,17,549,25305
gmc,canyon,2012,unleaded,185.0,4.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,23,17,549,26485
gmc,canyon,2012,unleaded,242.0,5.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,17,549,26470
gmc,canyon,2015,unleaded,200.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,27,20,549,29730
gmc,canyon,2015,unleaded,200.0,4.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,25,19,549,27935
gmc,canyon,2015,unleaded,305.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,17,549,37250
gmc,canyon,2015,unleaded,200.0,4.0,manual,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,26,19,549,22650
gmc,canyon,2015,unleaded,200.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,27,20,549,26595
gmc,canyon,2015,unleaded,200.0,4.0,manual,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,26,19,549,20995
gmc,canyon,2015,unleaded,305.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,26,18,549,26725
gmc,canyon,2015,unleaded,200.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,27,20,549,25205
gmc,canyon,2015,unleaded,200.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,27,20,549,31650
gmc,canyon,2015,unleaded,200.0,4.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,25,19,549,33855
gmc,canyon,2015,unleaded,305.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,17,549,36950
gmc,canyon,2015,unleaded,200.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,27,20,549,28535
gmc,canyon,2015,unleaded,305.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,17,549,34310
gmc,canyon,2015,unleaded,305.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,26,18,549,33420
gmc,canyon,2015,unleaded,200.0,4.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,25,19,549,31145
gmc,canyon,2015,unleaded,305.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,26,18,549,30055
gmc,canyon,2015,unleaded,305.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,17,549,34010
gmc,canyon,2016,unleaded,305.0,6.0,automatic,rear_wheel_drive,4.0,diesel,compact,crew_cab_pickup,26,18,549,34280
gmc,canyon,2016,unleaded,305.0,6.0,automatic,four_wheel_drive,4.0,diesel,compact,crew_cab_pickup,24,17,549,35020
gmc,canyon,2016,unleaded,305.0,6.0,automatic,four_wheel_drive,4.0,diesel,compact,crew_cab_pickup,24,17,549,38110
gmc,canyon,2016,unleaded,305.0,6.0,automatic,four_wheel_drive,4.0,diesel,compact,crew_cab_pickup,24,17,549,37810
gmc,canyon,2016,unleaded,305.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,24,17,549,35665
gmc,canyon,2016,unleaded,305.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,26,18,549,31540
gmc,canyon,2016,unleaded,200.0,4.0,manual,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,26,19,549,20955
gmc,canyon,2016,unleaded,200.0,4.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,25,19,549,28595
gmc,canyon,2016,unleaded,305.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,26,18,549,27385
gmc,canyon,2016,unleaded,200.0,4.0,automatic,rear_wheel_drive,4.0,diesel,compact,crew_cab_pickup,27,20,549,29245
gmc,canyon,2016,unleaded,200.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,27,20,549,25865
gmc,canyon,2016,unleaded,200.0,4.0,manual,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,26,19,549,23310
gmc,canyon,2016,unleaded,305.0,6.0,automatic,rear_wheel_drive,4.0,diesel,compact,crew_cab_pickup,26,18,549,30765
gmc,canyon,2016,unleaded,200.0,4.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,25,19,549,31855
gmc,canyon,2016,unleaded,305.0,6.0,automatic,rear_wheel_drive,4.0,diesel,compact,crew_cab_pickup,26,18,549,33460
gmc,canyon,2016,unleaded,305.0,6.0,automatic,four_wheel_drive,4.0,diesel,compact,crew_cab_pickup,24,17,549,34720
gmc,canyon,2016,unleaded,200.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,27,20,549,27305
chevrolet,caprice,1994,unleaded,260.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,wagon,23,15,1385,2000
chevrolet,caprice,1994,unleaded,200.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,sedan,24,16,1385,2000
chevrolet,caprice,1994,unleaded,200.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,sedan,24,16,1385,2000
chevrolet,caprice,1995,unleaded,200.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,sedan,24,16,1385,2000
chevrolet,caprice,1995,unleaded,260.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,wagon,23,15,1385,2000
chevrolet,caprice,1996,unleaded,260.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,wagon,24,15,1385,2000
chevrolet,caprice,1996,unleaded,200.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,sedan,24,16,1385,2000
chevrolet,captiva_sport,2013,flex_fuel,180.0,4.0,automatic,front_wheel_drive,4.0,"crossover,flex_fuel",midsize,4dr_suv,28,20,1385,24155
chevrolet,captiva_sport,2013,flex_fuel,180.0,4.0,automatic,front_wheel_drive,4.0,"crossover,flex_fuel",midsize,4dr_suv,28,20,1385,29615
chevrolet,captiva_sport,2013,flex_fuel,180.0,4.0,automatic,front_wheel_drive,4.0,"crossover,flex_fuel",midsize,4dr_suv,28,20,1385,25770
chevrolet,captiva_sport,2013,flex_fuel,180.0,4.0,automatic,front_wheel_drive,4.0,"crossover,flex_fuel",midsize,4dr_suv,28,20,1385,24940
chevrolet,captiva_sport,2014,flex_fuel,180.0,4.0,automatic,front_wheel_drive,4.0,"crossover,flex_fuel",midsize,4dr_suv,28,20,1385,25145
chevrolet,captiva_sport,2014,flex_fuel,180.0,4.0,automatic,front_wheel_drive,4.0,"crossover,flex_fuel",midsize,4dr_suv,28,20,1385,24360
chevrolet,captiva_sport,2014,flex_fuel,180.0,4.0,automatic,front_wheel_drive,4.0,"crossover,flex_fuel",midsize,4dr_suv,28,20,1385,25975
chevrolet,captiva_sport,2014,flex_fuel,180.0,4.0,automatic,front_wheel_drive,4.0,"crossover,flex_fuel",midsize,4dr_suv,28,20,1385,29495
chevrolet,captiva_sport,2015,flex_fuel,180.0,4.0,automatic,front_wheel_drive,4.0,"crossover,flex_fuel",midsize,4dr_suv,28,20,1385,25985
chevrolet,captiva_sport,2015,flex_fuel,180.0,4.0,automatic,front_wheel_drive,4.0,"crossover,flex_fuel",midsize,4dr_suv,28,20,1385,29505
chevrolet,captiva_sport,2015,flex_fuel,180.0,4.0,automatic,front_wheel_drive,4.0,"crossover,flex_fuel",midsize,4dr_suv,28,20,1385,25155
chevrolet,captiva_sport,2015,flex_fuel,180.0,4.0,automatic,front_wheel_drive,4.0,"crossover,flex_fuel",midsize,4dr_suv,28,20,1385,24370
dodge,caravan,2005,unleaded,150.0,4.0,automatic,front_wheel_drive,4.0,flex_fuel,large,passenger_minivan,24,17,1851,18380
dodge,caravan,2005,unleaded,180.0,6.0,automatic,front_wheel_drive,4.0,crossover,large,cargo_minivan,24,17,1851,19835
dodge,caravan,2005,unleaded,180.0,6.0,automatic,front_wheel_drive,4.0,crossover,large,passenger_minivan,24,17,1851,22225
dodge,caravan,2006,unleaded,180.0,6.0,automatic,front_wheel_drive,4.0,flex_fuel,large,cargo_minivan,24,17,1851,20130
dodge,caravan,2006,unleaded,150.0,4.0,automatic,front_wheel_drive,4.0,flex_fuel,large,passenger_minivan,24,17,1851,18630
dodge,caravan,2006,unleaded,180.0,6.0,automatic,front_wheel_drive,4.0,crossover,large,passenger_minivan,24,17,1851,22520
dodge,caravan,2007,unleaded,170.0,6.0,automatic,front_wheel_drive,4.0,crossover,compact,passenger_minivan,24,17,1851,22995
dodge,caravan,2007,unleaded,170.0,6.0,automatic,front_wheel_drive,4.0,flex_fuel,compact,cargo_minivan,24,17,1851,20555
dodge,caravan,2007,unleaded,150.0,4.0,automatic,front_wheel_drive,4.0,flex_fuel,compact,passenger_minivan,24,17,1851,19055
buick,cascada,2016,unleaded,200.0,4.0,automatic,front_wheel_drive,2.0,crossover,midsize,convertible,27,20,155,33065
buick,cascada,2016,unleaded,200.0,4.0,automatic,front_wheel_drive,2.0,crossover,midsize,convertible,27,20,155,36065
buick,cascada,2017,unleaded,200.0,4.0,automatic,front_wheel_drive,2.0,crossover,midsize,convertible,27,20,155,36065
buick,cascada,2017,unleaded,200.0,4.0,automatic,front_wheel_drive,2.0,crossover,midsize,convertible,27,20,155,33065
buick,cascada,2017,unleaded,200.0,4.0,automatic,front_wheel_drive,2.0,crossover,midsize,convertible,27,20,155,37065
